filename,meanpositive,meannegative,perc_positive,perc_negative,perc_neutral,total_postive,total_negative,total_neutral,std_positive,std_negative,new_cases,new_death,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
DailyTweets/corona_tweets_108.csv,0.27772000400311,-0.257072068978744,0.422062246576203,0.272356492948293,0.305581260475504,1720400,1110173,1245603,0.000158730337576,0.000209199681156,411222,10200,22105954,1052475,2847426,67574,5980994,141902
DailyTweets/corona_tweets_109.csv,0.264088078695767,-0.23617148580122,0.36680935572052,0.276775488622494,0.356415155656986,1404111,1059470,1364323,0.000179626393335,0.000192926565397,381400,8718,22487354,1061193,2901398,68684,6059540,143122
DailyTweets/corona_tweets_110.csv,0.256748318300109,-0.283250513165923,0.363887851366311,0.257180512144525,0.378931636489164,1452597,1026634,1512650,0.000163718310125,0.0002431499404,355928,6744,22843282,1067937,2936256,69726,6122280,144076
DailyTweets/corona_tweets_111.csv,0.253696911314341,-0.267222087221904,0.394580732875352,0.223248368457536,0.382170898667112,1619456,916266,1568523,0.000152909909324,0.000244673746121,351340,7688,23194622,1075625,2963324,69714,6173740,144604
DailyTweets/corona_tweets_112.csv,0.253706651762043,-0.261118276959546,0.403644483125855,0.235740879183822,0.360614637690323,1627876,950730,1454339,0.000160535581791,0.000243143703501,413894,12198,23608516,1087823,2996542,68862,6239200,144822
DailyTweets/corona_tweets_113.csv,0.252292542990866,-0.242284181989988,0.399329339358374,0.256238115198233,0.344432545443393,1562400,1002547,1347613,0.000158689127064,0.000202989101381,430974,10740,24039490,1098563,3029374,69284,6371574,147990
DailyTweets/corona_tweets_114.csv,0.266009398889904,-0.233178076322929,0.388191570704138,0.252446246198338,0.359362183097524,1562171,1015901,1446155,0.000166380821536,0.000203095283083,450576,10880,24490066,1109443,3087788,70006,6473660,156764
DailyTweets/corona_tweets_115.csv,0.261759799006818,-0.239235402726252,0.405036040739756,0.224047571000417,0.370916388259826,1517393,839353,1389570,0.00016391369952,0.000231174253835,463314,10606,24953380,1120049,3133568,74328,6578122,158888
DailyTweets/corona_tweets_116.csv,0.258230622452421,-0.235525089947725,0.42534439765549,0.224979390850691,0.349676211493819,1659861,877958,1364574,0.000148476880864,0.000223058808184,435372,9828,25388752,1129877,3158142,74438,6661722,160616
DailyTweets/corona_tweets_117.csv,0.269306196831342,-0.24920516579129,0.446857338915584,0.228162516768876,0.324980144315539,1807735,923018,1314688,0.000139860161134,0.000229555007287,390786,7786,25779538,1137663,3186024,74350,6734572,160764
DailyTweets/corona_tweets_118.csv,0.258881868892273,-0.233713946039452,0.43928936462985,0.218229434728907,0.342481200641243,1814584,901446,1414696,0.000137526104632,0.000217045467857,378408,7676,26157946,1145339,3210416,74890,6780634,162402
DailyTweets/corona_tweets_119.csv,0.250748615319077,-0.253403367577162,0.411633526905642,0.235087351046401,0.353279122047957,1690434,965421,1450793,0.000141654040798,0.00022003749443,447112,11346,26605058,1156685,3242658,75960,6820764,163568
